id,split,age,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,month_num,month_sin,month_cos,day_sin,day_cos,early_month,late_month,contact_intensity,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,season_spring,season_summer,season_winter,age_group,balance_group
2377,labeled,58,2.0,0,244,0,0,27,88,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0,1,0.10402519063697409,22.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2
2378,labeled,40,2.0,0,271,1,0,29,483,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.21860654804810503,241.5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
2380,labeled,47,3.0,0,146,1,0,18,192,2,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,0.09992791835805608,96.0,0.18181818181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2
2382,labeled,45,3.0,0,10,0,0,31,59,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,1,0.0456864827952502,29.5,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,2
2383,labeled,43,3.0,0,296,1,0,9,150,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,0.08279904396980159,75.0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
2384,labeled,39,2.0,0,181,1,0,17,433,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,0.17495921696574226,433.0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
2386,labeled,33,2.0,0,288,0,0,25,72,6,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,0.14401153306271103,12.0,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,2
2387,labeled,47,2.0,0,430,1,0,12,91,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0,0,0.035481239804241435,91.0,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2
2388,labeled,48,3.0,0,0,0,0,26,176,15,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,0.39572821427216515,11.733333333333333,1.875,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,3,1
2389,labeled,45,2.0,0,2580,0,0,18,146,2,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,0,0,0.08116772259949163,73.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3,3
2390,labeled,37,2.0,0,112,1,0,12,153,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.06076672104404568,153.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
2392,labeled,52,2.0,0,-2,0,0,9,123,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,1,0,0.04853181076672104,123.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,3,1
2393,labeled,40,3.0,0,821,1,0,20,38,1,335,1,0,4,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,0.0573444925171998,38.0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,2
2394,labeled,40,2.0,0,647,0,0,16,156,6,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,0.17826928183922,26.0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,2
2395,labeled,33,1.0,0,1162,1,0,21,420,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,0.19291323646572328,210.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,3
2396,labeled,33,1.0,0,4903,1,0,20,151,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0,1,0.0599510603588907,151.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,3
2397,labeled,30,2.0,0,674,1,0,20,610,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0,1,0.270401001555446,305.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,2
2398,labeled,37,2.0,0,8,0,0,15,395,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.18271747790128612,197.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
2399,labeled,52,2.0,0,163,1,0,13,274,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.13337000644941005,137.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3,2
2400,labeled,39,3.0,0,-611,1,0,26,142,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,0.05628058727569331,142.0,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1
2401,labeled,57,1.0,0,97,1,0,17,137,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,0.05424143556280587,137.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,2
2402,labeled,24,2.0,0,1226,1,0,20,369,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,0.14885807504078305,369.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3
2403,labeled,37,1.0,0,8,0,0,30,109,8,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,0,1,0.20561288364505484,13.625,1.1428571428571428,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,2
2404,labeled,34,2.0,0,-317,1,0,8,56,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.04446299176751774,28.0,0.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
2406,labeled,61,2.0,0,307,0,1,3,42,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1,0,0.015497553017944535,42.0,0.14285714285714285,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4,2
2407,labeled,31,2.0,0,360,1,1,29,89,1,241,1,0,1,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.07814383998865168,89.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
2408,labeled,44,2.0,0,16187,1,0,21,297,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.11949429037520391,297.0,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5
2409,labeled,58,3.0,0,544,1,0,8,98,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.03833605220228385,98.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,2
2410,labeled,37,2.0,0,533,1,0,11,199,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0,0,0.07952691680261012,199.0,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2
2411,labeled,32,3.0,0,0,1,0,5,138,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,0.05464926590538336,138.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
2412,labeled,32,3.0,0,3932,0,0,8,209,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,1,0,0.10686103418187337,104.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,3
2413,labeled,45,1.0,0,411,0,0,18,113,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0,0,0.11422094920141128,28.25,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
2415,labeled,29,1.0,0,-94,0,0,4,134,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,1,0,0.05301794453507341,134.0,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
2416,labeled,40,2.0,0,1871,0,1,20,269,1,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,0.10807504078303426,269.0,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,3
2417,labeled,28,2.0,0,317,1,0,16,21,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0,0,0.05344474373079404,7.0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2
2418,labeled,35,2.0,0,13651,1,0,9,220,2,-1,0,0,12,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,0.11134716795022573,110.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,5
2419,labeled,45,2.0,0,127,1,0,7,208,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.10645320383929588,104.0,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,2
2421,labeled,32,3.0,0,0,0,0,26,104,9,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,0.22682954588565574,11.555555555555555,1.125,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
2422,labeled,35,2.0,0,3643,0,1,21,808,2,-1,0,1,11,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.35115140938578854,404.0,0.18181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
2423,labeled,43,2.0,0,275,0,0,25,69,6,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,0.14278804203497858,11.5,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,2
2424,labeled,43,1.0,0,27,1,0,30,379,17,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.5250294017223719,22.294117647058822,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,2
2425,labeled,31,2.0,0,863,1,0,6,100,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.03915171288743882,100.0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2
2426,labeled,55,1.0,0,626,0,1,2,114,1,208,1,0,2,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1,0,0.08833959855308887,114.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2
2427,labeled,35,2.0,0,0,1,0,7,121,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.07097196403505443,60.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1
2428,labeled,37,2.0,0,47,0,0,6,140,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.07872074054402671,70.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2
2429,labeled,37,2.0,0,128,0,0,27,336,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,0.15865548768921434,168.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
2430,labeled,39,2.0,0,29,0,0,29,70,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,0.05017261656360257,35.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2
2432,labeled,36,0.0,0,763,0,0,11,396,3,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0,0,0.20638112219735197,132.0,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,2
2433,labeled,39,3.0,0,764,1,0,11,877,7,300,2,1,5,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,0.5825272945302076,125.28571428571429,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2
2434,labeled,45,3.0,0,1531,0,0,30,160,1,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943,0,1,0.0636215334420881,160.0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3
2435,labeled,34,2.0,0,201,0,0,22,257,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,0.12643689062559277,128.5,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,2
2436,labeled,38,3.0,0,434,1,0,6,17,3,169,2,0,5,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,0.13876994409961452,5.666666666666667,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
2437,labeled,50,2.0,0,73,0,0,8,141,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.07912857088660419,70.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,3,2
2438,labeled,52,3.0,0,-1230,1,0,7,253,4,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.17131719716225957,63.25,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0
2439,labeled,48,2.0,0,16,1,1,17,81,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0,0,0.031402936378466556,81.0,0.09090909090909091,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,2
2440,labeled,51,1.0,0,-3,0,0,16,126,4,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,0.11952274365491862,31.5,0.5714285714285714,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,1
2441,labeled,47,1.0,0,130,1,0,3,2456,2,-1,0,1,6,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,1.0232558139534886,1228.0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,2
2442,labeled,46,3.0,0,269,1,0,18,910,2,184,4,1,3,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,0,0,0.5666631478069531,455.0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2
2443,labeled,34,3.0,0,173,0,0,18,61,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0,0,0.09301377138738193,15.25,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
2444,labeled,57,1.0,0,324,1,0,27,206,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,0.1056375431541409,103.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,2
2445,labeled,51,1.0,0,260,0,0,19,137,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,0.07749724951629425,68.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,2
2446,labeled,43,1.0,0,473,1,0,12,225,3,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.13664213361660155,75.0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
2447,labeled,36,2.0,0,388,1,1,17,77,2,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,0.05302742896164497,38.5,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,2
2448,labeled,49,2.0,0,1120,0,0,17,283,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0,0,0.1137846655791191,283.0,0.09090909090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3
2449,labeled,41,2.0,0,785,1,0,8,297,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.14275010432869228,148.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
2450,labeled,72,1.0,0,797,0,0,24,173,2,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.15142777750457667,0,1,0.09217914184908381,86.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,2
2451,labeled,44,2.0,0,5599,0,0,20,27,3,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,0.055891725786258964,9.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,4
2452,labeled,42,2.0,0,122,1,0,29,285,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.11460032626427406,285.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
2453,labeled,59,1.0,0,142,1,0,9,206,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,0.08238172920065252,206.0,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2
2454,labeled,43,2.0,0,30,0,0,12,68,1,363,1,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.06957940279452443,68.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
2455,labeled,60,0.0,0,1081,1,0,26,149,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,0.059135399673735725,149.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,3
2457,labeled,58,1.0,0,785,1,0,15,74,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.05180393793391252,37.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,2
2458,labeled,46,2.0,0,527,1,0,25,217,6,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,0.20314693273644674,36.166666666666664,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
2459,labeled,30,3.0,0,165,1,0,20,186,4,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0,1,0.1439925642095679,46.5,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2
2461,labeled,50,3.0,0,19445,1,1,21,166,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.06606851549755302,166.0,0.09090909090909091,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,5
2462,labeled,34,3.0,0,444,0,1,28,118,4,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0,1,0.11626010091429873,29.5,0.5714285714285714,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
2463,labeled,28,2.0,0,139,1,0,12,147,5,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.15134299480253424,29.4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,2
2464,labeled,54,2.0,0,1110,1,0,30,81,1,-1,0,0,1,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.031402936378466556,81.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3
2465,labeled,34,3.0,0,3047,1,0,13,469,1,-1,0,1,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.18964110929853184,469.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3
2466,leaderboard,21,2.0,0,688,0,0,20,6,1,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0,1,0.0008156606851549757,6.0,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2
2467,leaderboard,39,1.0,0,1512,1,0,11,299,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,0.14356576501384727,149.5,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,3
2468,leaderboard,31,2.0,0,2101,1,0,3,455,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,0.183931484502447,455.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,3
2469,leaderboard,30,3.0,0,267,0,0,19,233,1,137,20,0,10,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0,0,0.962958365841549,233.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2470,leaderboard,24,0.0,0,440,1,0,3,108,12,-1,0,0,6,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,0.29822830911643083,9.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2
2471,leaderboard,39,3.0,0,3582,0,1,18,74,3,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0,0,0.07505975188740088,24.666666666666668,0.375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3
2472,leaderboard,30,2.0,0,131,0,1,17,66,1,85,5,0,7,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0,0,0.24267678558763034,66.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2
2473,leaderboard,30,2.0,0,1212,0,0,9,100,4,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,0.10891915474790394,25.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,3
2474,leaderboard,41,1.0,0,0,0,0,8,239,1,368,2,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.18279665224484004,239.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
2475,leaderboard,59,2.0,0,325,0,0,24,129,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,0.05097879282218597,129.0,0.14285714285714285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2
2476,leaderboard,49,2.0,0,-106,1,0,6,92,2,-1,0,0,6,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,0.05914488410030729,46.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,3,1
2477,leaderboard,58,3.0,0,1539,0,0,15,137,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.07749724951629425,68.5,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,3
2478,leaderboard,33,3.0,0,16984,1,0,29,58,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.02202283849918434,58.0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,5
2479,leaderboard,38,2.0,0,3725,1,0,21,379,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,0.1761921924200463,189.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,3
