LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,SalePrice,HasMiscFeature,HasGarage,TotalPorchSF,TotalBuiltArea,LivingAreaPerc,BuiltAreaRatio,WasRemod,Has2ndFloor,house_age_group,lot_size_category,house_quality_score,house_age,years_since_remod,garage_age,LandSlope_ord,MSZoning_ord,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Street_encoded,Utilities_encoded,Foundation_ord,Heating_ord,Electrical_ord,GarageType_ord,GarageFinish_ord,MiscFeature_ord
8472,1963.0,1963,816,816,0,816,1,1,2,1,5,0,1963.0,2,516,0,0,0,110000.0,0,1,0,1632,0.09631728045325778,2.0,0,0,1,1,1,61.0,61,61.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,3,1,1,0.0
7018,1979.0,1979,1086,1224,0,1224,2,0,2,2,6,2,1979.0,2,528,0,0,0,153337.0,0,1,0,2310,0.1744086634368766,1.8872549019607843,0,0,1,1,2,45.0,45,45.0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
2544,2005.0,2005,600,520,623,1223,0,2,2,1,4,0,2005.0,2,480,166,0,0,147400.0,0,1,166,1743,0.48073899371069184,1.4251839738348324,0,1,3,0,3,19.0,19,19.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,2,0.0
9600,1950.0,2007,1113,1113,0,1113,0,1,3,1,5,1,1950.0,1,264,80,120,0,147000.0,0,1,200,2226,0.1159375,2.0,1,0,0,1,1,74.0,17,74.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7301,2003.0,2003,0,495,1427,1922,0,3,4,1,7,1,2003.0,2,672,0,177,0,198500.0,0,1,177,1922,0.26325160936857966,1.0,0,1,3,1,4,21.0,21,21.0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4,3,4,2,0.0
10152,1956.0,1956,1048,1048,0,1048,1,1,3,1,6,0,1956.0,1,286,20,0,0,135000.0,0,1,20,2096,0.10323089046493301,2.0,0,0,1,2,0,68.0,68,68.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7758,1931.0,1950,1040,1226,592,1818,0,1,4,1,7,2,1951.0,1,240,0,0,0,169500.0,0,1,0,2858,0.23433874709976799,1.572057205720572,1,1,0,1,1,93.0,74,73.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,1,2,1,0.0
14774,1999.0,1999,1393,1422,1177,2599,0,2,4,1,10,1,1999.0,3,779,30,0,0,333168.0,0,1,30,3992,0.17591715175307973,1.5359753751442862,0,1,2,2,4,25.0,25,25.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
9638,1919.0,1990,804,1699,748,2447,0,2,4,1,10,1,1969.0,1,336,0,42,0,169000.0,0,1,42,3251,0.25389084872380163,1.3285655905190028,1,1,0,1,2,105.0,34,55.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
9130,1966.0,2000,800,800,832,1632,0,1,4,1,7,0,1966.0,2,484,40,0,0,173000.0,0,1,40,2432,0.1787513691128149,1.4901960784313726,1,1,1,1,1,58.0,24,58.0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
2651,2000.0,2000,673,673,709,1382,1,2,3,1,6,0,2000.0,2,490,50,0,0,165000.0,0,1,50,2055,0.5213127121840815,1.4869753979739508,0,1,2,0,3,24.0,24,24.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
11175,2007.0,2007,1316,1316,0,1316,0,2,3,1,6,1,2007.0,2,440,20,0,0,200141.0,0,1,20,2632,0.11776286353467562,2.0,0,0,3,2,4,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
7200,2006.0,2006,1262,1262,0,1262,0,2,2,1,5,0,2006.0,2,572,120,0,0,185000.0,0,1,120,2524,0.17527777777777778,2.0,0,0,3,1,3,18.0,18,18.0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
16466,1955.0,1955,816,872,521,1393,0,1,3,1,8,0,1955.0,1,300,0,0,0,135500.0,0,1,0,2209,0.08459856674359285,1.5857860732232592,0,1,1,3,0,69.0,69,69.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
8190,1954.0,1954,948,948,0,948,1,1,3,1,5,1,1956.0,1,280,36,0,0,119000.0,0,1,36,1896,0.11575091575091576,2.0,0,0,1,1,1,70.0,70,68.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,0.0
11003,2008.0,2008,1017,1026,981,2007,1,2,3,1,10,1,2008.0,3,812,52,0,0,310000.0,0,1,52,3024,0.18240479869126602,1.506726457399103,0,1,3,2,4,16.0,16,16.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
8740,1982.0,1982,840,860,0,860,1,1,2,1,4,0,1996.0,2,528,0,0,0,137000.0,0,1,0,1700,0.09839816933638444,1.9767441860465116,0,0,2,1,1,42.0,42,28.0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,0.0
6900,1940.0,1955,740,778,0,778,0,1,2,1,4,1,1966.0,1,924,25,0,0,120500.0,0,1,25,1518,0.1127536231884058,1.9511568123393317,1,0,0,1,1,84.0,69,58.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,3,0.0
16196,1998.0,1998,1482,1494,0,1494,1,2,3,1,5,1,1998.0,2,514,25,0,0,215000.0,0,1,25,2976,0.09224499876512719,1.9919678714859437,0,0,2,3,4,26.0,26,26.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8070,1994.0,1995,990,990,0,990,1,1,3,1,5,0,0.0,0,0,0,0,0,123600.0,0,1,0,1980,0.12267657992565056,2.0,1,0,2,1,1,30.0,29,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,0,0,0.0
7577,2005.0,2006,1362,1362,0,1362,0,2,2,1,6,1,2005.0,2,460,28,0,0,194700.0,0,1,28,2724,0.17975452025867758,2.0,1,0,3,1,4,19.0,18,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7032,1979.0,1979,943,943,0,943,1,1,2,1,4,2,1979.0,2,600,0,0,0,135960.0,0,1,0,1886,0.13410125142207052,2.0,0,0,1,1,2,45.0,45,45.0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
1680,1972.0,1972,630,630,672,1302,0,2,3,1,6,0,1972.0,1,264,0,0,0,119500.0,0,1,0,1932,0.775,1.4838709677419355,0,1,1,0,1,52.0,52,52.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
16321,1957.0,1997,1484,1600,0,1600,1,1,2,1,6,2,1957.0,1,319,258,0,0,207500.0,0,1,258,3084,0.09803320874946388,1.9275,1,0,1,3,1,67.0,27,67.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
11777,1966.0,1966,1164,1320,0,1320,1,1,3,1,6,2,1966.0,2,564,68,240,0,164500.0,0,1,308,2484,0.11208287339729982,1.8818181818181818,0,0,1,2,2,58.0,58,58.0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
6000,1954.0,2000,901,901,0,901,0,1,2,1,4,0,1954.0,1,281,0,0,0,107900.0,0,1,0,1802,0.15016666666666667,2.0,1,0,1,1,0,70.0,24,70.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
8767,2005.0,2005,1310,1310,0,1310,0,2,3,1,6,1,2005.0,2,400,0,0,0,164990.0,0,1,0,2620,0.14942397627466636,2.0,0,0,3,1,4,19.0,19,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
11767,1910.0,2000,560,796,550,1346,0,1,2,1,6,0,1950.0,1,384,24,0,0,112000.0,0,1,24,1906,0.11438769439959208,1.4160475482912334,1,1,0,2,0,114.0,24,74.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
1920,1971.0,1971,765,765,600,1365,1,1,2,1,6,0,1971.0,2,440,36,0,0,122500.0,0,1,36,2130,0.7109375,1.5604395604395604,0,1,1,0,1,53.0,53,53.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
9000,2006.0,2006,1088,1088,871,1959,0,2,3,1,8,1,2006.0,3,1025,46,0,0,270000.0,0,1,46,3047,0.21766666666666667,1.5553854007146504,0,1,3,1,4,18.0,18,18.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10400,1976.0,1976,1090,1370,0,1370,0,2,3,1,6,1,1976.0,2,479,0,0,0,152000.0,0,1,0,2460,0.13173076923076923,1.7956204379562044,0,0,1,2,3,48.0,48,48.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
7314,2007.0,2007,1232,1232,0,1232,1,2,2,1,6,0,2007.0,2,632,0,0,0,194500.0,0,1,0,2464,0.16844407984686902,2.0,0,0,3,1,3,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8712,1900.0,1950,859,859,319,1178,0,1,2,1,7,0,1964.0,1,384,0,98,0,102776.0,0,1,98,2037,0.13521579430670339,1.7292020373514432,1,1,0,1,0,124.0,74,60.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,4,3,2,2,0.0
2117,2000.0,2000,756,769,756,1525,0,2,3,1,5,1,2000.0,2,440,0,0,0,177000.0,0,1,0,2281,0.7203589985829003,1.4957377049180327,0,1,2,0,4,24.0,24,24.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
16226,1998.0,1999,1028,1210,1242,2452,0,2,4,1,9,1,1998.0,2,683,50,0,0,267000.0,0,1,50,3480,0.1511154936521632,1.4192495921696575,1,1,2,3,4,26.0,25,26.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
10134,1940.0,1950,735,735,299,1034,0,1,2,1,5,0,1940.0,1,240,39,0,0,109000.0,0,1,39,1769,0.10203276100256561,1.7108317214700193,1,1,0,2,0,84.0,74,84.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,2,1,0.0
9906,1925.0,1950,686,810,518,1328,0,1,3,1,8,0,1940.0,1,210,172,60,0,107000.0,0,1,232,2014,0.13406016555622854,1.516566265060241,1,1,0,1,0,99.0,74,84.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
4438,2004.0,2004,848,848,0,848,1,1,1,1,4,1,2004.0,2,420,0,0,0,144500.0,0,1,0,1696,0.1910770617395223,2.0,0,0,3,0,3,20.0,20,20.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
11316,2002.0,2003,817,824,1070,1894,1,2,4,1,8,1,2002.0,2,510,40,0,0,214900.0,0,1,40,2711,0.16737363025804172,1.431362196409715,1,1,3,2,4,22.0,21,22.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
6120,1936.0,1950,927,1067,472,1539,0,1,3,1,5,0,1995.0,2,576,0,0,0,141500.0,0,1,0,2466,0.2514705882352941,1.6023391812865497,1,1,0,1,1,88.0,74,29.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
9291,1993.0,1993,832,832,878,1710,0,2,3,1,7,0,1993.0,2,506,70,0,0,187000.0,0,1,70,2542,0.18404907975460122,1.4865497076023393,0,1,2,1,3,31.0,31,31.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
12144,1949.0,1950,832,1036,0,1268,0,1,3,1,6,1,1949.0,1,288,28,0,0,133000.0,1,1,28,1868,0.1044137022397892,1.473186119873817,1,0,0,2,1,75.0,74,75.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,2.0
10171,2004.0,2004,1517,1535,0,1535,0,2,3,1,7,0,2004.0,2,532,0,0,0,214000.0,0,1,0,3052,0.1509192803067545,1.9882736156351792,0,0,3,2,3,20.0,20,20.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8978,1968.0,1968,948,948,0,948,0,1,3,1,6,0,1968.0,1,300,0,0,0,108000.0,0,1,0,1896,0.10559144575629316,2.0,0,0,1,1,0,56.0,56,56.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
1533,1970.0,1970,630,630,0,630,1,1,1,1,3,0,0.0,0,0,0,0,0,92000.0,0,1,0,1260,0.410958904109589,2.0,0,0,1,0,0,54.0,54,2024.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,0,0,0.0
9100,1959.0,1959,864,864,0,864,0,1,2,1,5,0,2008.0,1,300,0,0,0,127500.0,1,1,0,1728,0.09494505494505495,2.0,0,0,1,1,0,65.0,65,16.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,1.0
16033,2004.0,2005,1833,1850,0,1850,1,2,3,1,8,1,2004.0,3,772,112,0,0,326000.0,0,1,112,3683,0.11538701428304123,1.990810810810811,1,0,3,3,4,20.0,19,20.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9600,1910.0,2002,264,768,664,1432,0,2,2,1,7,0,1910.0,2,360,0,112,0,132000.0,0,1,112,1696,0.14916666666666667,1.1843575418994414,1,1,0,1,2,114.0,22,114.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
8244,2004.0,2004,840,840,880,1720,0,2,3,1,7,1,2004.0,2,440,48,0,0,183500.0,0,1,48,2560,0.20863658418243572,1.4883720930232558,0,1,3,1,4,20.0,20,20.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9803,2005.0,2005,866,866,902,1768,0,2,3,1,7,0,2005.0,2,603,108,0,0,226700.0,0,1,108,2634,0.1803529531775987,1.489819004524887,0,1,3,1,3,19.0,19,19.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
11443,2005.0,2006,1868,2028,0,2028,1,2,2,1,7,2,2005.0,3,880,66,0,0,369900.0,0,1,66,3896,0.1772262518570305,1.921104536489152,1,0,3,2,4,19.0,18,19.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10237,2005.0,2007,783,783,701,1484,0,2,3,1,8,1,2005.0,2,393,72,0,0,178900.0,0,1,72,2267,0.14496434502295594,1.5276280323450135,1,1,3,2,4,19.0,17,19.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
1953,1973.0,1973,483,483,504,987,0,1,2,1,5,0,1973.0,1,264,0,0,0,83000.0,0,1,0,1470,0.5053763440860215,1.4893617021276595,0,1,1,0,0,51.0,51,51.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
10603,1977.0,2001,1610,1610,0,1610,1,2,3,1,6,2,1977.0,2,480,68,0,0,205000.0,0,1,68,3220,0.15184381778741865,2.0,1,0,1,2,3,47.0,23,47.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10083,2003.0,2003,1176,1200,0,1200,1,2,2,1,5,0,2003.0,2,555,41,0,0,184900.0,0,1,41,2376,0.11901219875037192,1.98,0,0,3,2,3,21.0,21,21.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
15593,1953.0,1953,1304,1304,983,2287,0,2,3,1,7,1,1953.0,2,667,21,114,0,225000.0,0,1,135,3591,0.14666837683575965,1.570179274158286,0,1,1,3,3,71.0,71,71.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,3,3,5,3,0.0
7052,2005.0,2005,1364,1364,0,1364,1,2,2,1,6,1,2005.0,2,484,36,0,0,185850.0,0,1,36,2728,0.19342030629608623,2.0,0,0,3,1,4,19.0,19,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7875,1995.0,1996,1237,1253,0,1253,0,2,3,1,6,1,1995.0,2,402,21,0,0,176000.0,0,1,21,2490,0.15911111111111112,1.9872306464485237,1,0,2,1,4,29.0,28,29.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
7200,1920.0,1996,530,581,530,1111,0,1,3,1,6,0,1935.0,1,288,0,144,0,101000.0,0,1,144,1641,0.15430555555555556,1.477047704770477,1,1,0,1,0,104.0,28,89.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
13518,2008.0,2009,1926,1966,1174,3140,0,3,4,1,11,2,2009.0,3,820,78,0,0,485000.0,0,1,78,5066,0.2322828820831484,1.613375796178344,1,1,3,2,4,16.0,15,15.0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,4,3,0.0
12508,1940.0,1985,983,983,767,1750,1,2,4,1,7,0,1989.0,1,423,0,156,0,160000.0,1,1,156,2733,0.13991045730732332,1.5617142857142856,1,1,0,2,1,84.0,39,35.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,1.0
11340,1923.0,1950,1200,1200,0,1200,0,1,4,1,7,0,1923.0,1,312,0,228,0,125000.0,0,1,228,2400,0.10582010582010581,2.0,1,0,0,2,0,101.0,74,101.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0.0
8750,1994.0,1995,915,933,975,1908,1,2,4,1,8,1,1994.0,2,493,133,0,0,210000.0,0,1,133,2823,0.21805714285714287,1.479559748427673,1,1,2,1,4,30.0,29,30.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
6792,2005.0,2006,1368,1368,0,1368,0,2,2,1,6,1,2005.0,2,474,35,0,0,202665.0,0,1,35,2736,0.20141342756183744,2.0,1,0,3,1,4,19.0,18,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
17104,2006.0,2006,654,664,832,1496,1,2,3,1,7,1,2006.0,2,426,24,0,0,179665.0,0,1,24,2150,0.08746492048643592,1.4371657754010696,0,1,3,3,4,18.0,18,18.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
14803,1971.0,1971,825,1097,896,1993,0,2,4,1,8,1,1971.0,2,495,66,0,0,190000.0,0,1,66,2818,0.13463487130986962,1.4139488208730557,0,1,1,2,3,53.0,53,53.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
9000,1956.0,1956,1196,1196,0,1196,1,1,2,1,6,1,1956.0,1,297,44,0,0,139000.0,0,1,44,2392,0.1328888888888889,2.0,0,0,1,1,1,68.0,68,68.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,5,2,0.0
6060,1939.0,1950,732,772,351,1123,0,1,3,1,4,0,1979.0,1,264,0,140,0,100000.0,0,1,140,1855,0.1853135313531353,1.651825467497774,1,1,0,1,0,85.0,74,45.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
8125,2007.0,2007,813,822,843,1665,0,2,3,1,7,0,2007.0,2,562,0,0,0,205950.0,0,1,0,2478,0.20492307692307693,1.4882882882882882,0,1,3,1,3,17.0,17,17.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
2289,1978.0,1978,855,855,586,1441,0,2,3,1,7,1,1978.0,2,440,0,0,0,148500.0,0,1,0,2296,0.6295325469637396,1.5933379597501736,0,1,1,0,3,46.0,46,46.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
16635,1977.0,2000,1602,1602,0,1602,0,2,3,1,8,1,1977.0,2,529,0,0,0,215000.0,0,1,0,3204,0.09630297565374211,2.0,1,0,1,3,3,47.0,24,47.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,3,0.0
6435,1939.0,1950,972,972,605,1577,0,1,3,1,6,1,1939.0,1,312,0,0,0,140200.0,0,1,0,2549,0.24506604506604507,1.6163601775523144,1,1,0,1,1,85.0,74,85.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
12735,1972.0,1972,864,864,0,864,0,1,3,1,5,0,1980.0,2,576,0,0,0,111250.0,0,1,0,1728,0.06784452296819787,2.0,0,0,1,2,1,52.0,52,44.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,2,1,0.0
8400,1968.0,1968,1052,1052,0,1052,1,1,3,1,5,0,1968.0,1,288,0,0,0,138500.0,0,1,0,2104,0.12523809523809523,2.0,0,0,1,1,0,56.0,56,56.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
9453,1993.0,2003,996,1014,730,1744,0,2,3,1,7,0,1993.0,2,457,70,0,0,194500.0,0,1,70,2740,0.18449169575796043,1.5711009174311927,1,1,2,1,3,31.0,21,31.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
11911,2005.0,2005,684,684,876,1560,0,2,3,1,6,1,2005.0,2,400,38,0,0,174000.0,0,1,38,2244,0.13097137100159517,1.4384615384615385,0,1,3,2,4,19.0,19,19.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
7200,1950.0,2002,864,864,0,864,1,1,3,1,5,0,1980.0,2,720,0,0,0,129000.0,0,1,0,1728,0.12,2.0,1,0,0,1,1,74.0,22,44.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,2,0.0
6120,1931.0,1950,952,1022,752,1774,0,2,2,2,8,2,1931.0,2,468,0,205,0,129900.0,0,1,205,2726,0.28986928104575166,1.536640360766629,1,1,0,1,3,93.0,74,93.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,2,1,0.0
11600,1922.0,1950,700,1180,0,1180,0,1,2,1,5,1,1922.0,1,252,0,67,0,137500.0,0,1,67,1880,0.10172413793103448,1.5932203389830508,1,0,0,2,1,102.0,74,102.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
10667,1996.0,1996,799,827,834,1661,1,2,3,1,6,1,1996.0,2,550,61,0,0,212000.0,0,1,61,2460,0.15571388394112684,1.48103552077062,0,1,2,2,4,28.0,28,28.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8197,1977.0,1977,660,1285,0,1285,0,1,3,1,7,1,1977.0,2,528,0,0,0,143500.0,0,1,0,1945,0.15676467000121996,1.5136186770428015,0,0,1,1,2,47.0,47,47.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
10793,1969.0,1969,780,780,840,1620,0,2,4,1,7,0,1969.0,2,462,0,0,0,152000.0,0,1,0,2400,0.15009728527749466,1.4814814814814814,0,1,1,2,2,55.0,55,55.0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,4,3,5,3,0.0
11317,2003.0,2003,840,840,828,1668,0,2,3,1,8,0,2003.0,2,500,68,0,0,180000.0,0,1,68,2508,0.1473888839798533,1.5035971223021583,0,1,3,2,3,21.0,21,21.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
9022,1924.0,2006,768,792,0,792,0,1,2,1,5,0,1924.0,1,240,0,120,0,109500.0,0,1,120,1560,0.08778541343382842,1.9696969696969697,1,0,0,1,0,100.0,18,100.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
10778,1968.0,1968,1768,1768,0,1768,0,2,4,2,8,0,0.0,0,0,0,0,0,136500.0,0,1,0,3536,0.1640378548895899,2.0,0,0,1,2,1,56.0,56,2024.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,0,0,0.0
7950,1977.0,1977,690,698,728,1426,0,1,3,1,6,0,1977.0,2,440,0,0,0,159500.0,0,1,0,2116,0.17937106918238993,1.4838709677419355,0,1,1,1,1,47.0,47,47.0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,3,0.0
5381,2005.0,2005,1306,1306,0,1306,1,2,1,1,5,1,2005.0,2,624,63,0,0,196000.0,0,1,63,2612,0.24270581676268352,2.0,0,0,3,1,4,19.0,19,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
11049,2007.0,2007,1234,1234,0,1234,0,2,3,1,7,0,2007.0,2,484,30,0,0,179900.0,0,1,30,2468,0.11168431532265363,2.0,0,0,3,2,3,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
13515,1919.0,1950,764,1060,764,1824,0,1,3,1,8,1,1940.0,2,520,0,126,0,180500.0,0,1,126,2588,0.13496115427302996,1.418859649122807,1,1,0,2,2,105.0,74,84.0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,4,2,2,1,0.0
8248,1914.0,1950,864,864,0,864,1,1,2,1,5,0,0.0,0,0,0,100,0,67000.0,0,1,100,1728,0.10475266731328807,2.0,1,0,0,1,0,110.0,74,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0.0
