Split,Id,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,mszoning_num,HasMiscFeature,HouseStyle_num,st_grvl_pave,ut_allpub_nosewa,land_slope_ord,roof_style_num,foundation_num,heating_num,electrical_num,central_air_num,garage_num,garage_finish_num,paveddrive_num
labeled,782,1477,1970.0,1970,630,630,0,630,1,1,1,1,3,0,1970.0,1,286,0,0,0,0,80000.0,2.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,783,9750,1969.0,1969,1054,1054,0,1054,1,1,3,1,6,0,1969.0,2,460,0,0,0,0,151000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,784,9600,1924.0,1950,572,572,524,1096,0,1,2,1,5,0,0.0,0,0,8,128,0,0,79000.0,3.0,0,2.0,1,1,0,2.0,1.0,0.8,1.0,0,0.0,0,0.0
labeled,785,9000,1880.0,1991,636,1089,661,1750,0,1,3,1,8,0,1937.0,1,240,0,293,0,0,124000.0,2.0,0,5.0,1,1,0,2.0,1.0,3.0,2.0,1,2.0,1,0.0
labeled,786,10400,1970.0,1970,1304,1682,0,1682,0,2,3,1,7,1,1970.0,2,530,0,0,0,0,174000.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,787,8872,1965.0,2008,912,912,0,912,1,1,2,1,5,0,1992.0,2,576,240,0,0,0,147000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,788,13907,1940.0,1969,996,996,0,996,1,1,3,1,6,1,0.0,0,0,0,0,0,0,108000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,789,6180,1926.0,1950,960,986,0,986,0,1,2,1,5,1,1926.0,1,180,128,0,0,0,102000.0,2.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,0,2.0,1,1.0
labeled,790,9286,1977.0,1989,1268,1268,0,1268,0,1,3,1,5,0,1978.0,1,252,0,0,0,0,143500.0,3.0,0,1.0,1,1,1,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,791,11029,1958.0,2002,1184,1414,0,1414,1,1,3,1,6,1,1990.0,2,601,51,0,0,0,176500.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,792,10355,1967.0,1967,1214,1214,0,1214,0,2,3,1,5,1,1967.0,1,318,111,0,0,0,143000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,793,9900,1968.0,1968,832,1098,880,1978,0,2,4,1,9,1,1968.0,2,486,43,0,0,0,176000.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,794,13450,2002.0,2002,916,920,941,1861,1,2,3,1,8,0,2002.0,2,492,91,0,0,0,200000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,2,1.0
leaderboard,795,9828,1995.0,1995,1128,1142,878,2020,0,2,3,1,8,1,1995.0,2,466,155,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,796,10206,1952.0,1952,0,944,0,944,0,1,2,1,4,0,1956.0,2,528,0,0,0,0,,3.0,0,1.0,1,1,0,0.0,0.0,2.0,1.0,0,2.0,1,1.0
leaderboard,797,11796,2004.0,2005,847,847,1112,1959,0,2,4,1,8,1,2004.0,2,434,48,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
leaderboard,798,6000,1926.0,2004,884,904,0,904,0,1,2,1,4,0,1926.0,1,180,0,105,0,0,,2.0,0,1.5,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
leaderboard,799,11367,2002.0,2002,1065,1091,898,1989,1,2,3,1,7,1,2002.0,2,586,60,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,800,6000,1921.0,1950,616,616,0,616,0,1,2,1,4,0,1921.0,1,205,0,129,0,0,,2.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,801,12400,1958.0,1998,1215,1215,0,1215,0,1,3,1,6,0,1958.0,1,297,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,2.0,1,3.0,1,1.0
leaderboard,802,14230,2007.0,2007,1566,1600,0,1600,0,2,3,1,7,1,2007.0,3,890,56,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,803,10656,2006.0,2007,1638,1646,0,1646,0,2,3,1,6,1,2007.0,3,870,80,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,804,2645,1999.0,2000,776,764,677,1441,0,2,2,1,5,0,1999.0,2,492,0,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
leaderboard,805,2217,1970.0,1970,546,546,546,1092,0,1,3,1,6,0,1970.0,1,286,0,0,0,0,,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,806,6780,1935.0,1982,520,520,0,754,1,1,2,1,5,0,0.0,0,0,0,0,0,0,,2.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,0,0.0,0,0.0
leaderboard,807,6563,1985.0,1985,1742,1742,0,1742,1,2,2,1,5,1,1985.0,2,564,28,234,0,0,,3.0,0,1.0,1,1,1,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,808,8544,1950.0,1950,0,1040,0,1040,0,2,2,2,6,0,1949.0,2,400,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,1.0,0,2.0,1,1.0
leaderboard,809,6762,2007.0,2007,1208,1208,0,1208,1,2,2,1,6,0,2007.0,2,628,54,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,810,7100,1957.0,1957,816,816,0,816,1,1,2,1,5,0,1957.0,1,308,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,2.0,1,1.0
leaderboard,811,11952,1977.0,1977,808,1161,808,1969,0,2,3,1,8,1,1977.0,2,534,0,0,0,0,,3.0,0,5.0,1,1,0,3.5,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,812,16669,1981.0,1981,1686,1707,0,1707,0,2,2,1,6,1,1981.0,2,511,64,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,813,12803,2002.0,2002,1494,1494,0,1494,1,2,3,1,6,1,2002.0,2,530,36,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,814,35133,1963.0,1963,1572,1572,0,1572,1,1,3,1,5,2,1963.0,3,995,263,0,0,0,,3.0,0,1.0,0,1,1,3.0,2.0,3.0,3.0,1,4.5,2,1.0
leaderboard,815,8250,1964.0,1964,1092,1092,0,1092,1,1,3,1,6,0,1964.0,2,504,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,816,8400,1966.0,1966,814,913,0,913,1,1,3,1,6,0,1990.0,1,240,0,252,0,0,,3.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,817,10839,1997.0,1998,926,926,678,1604,0,2,3,1,7,1,1997.0,2,470,36,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,818,8029,2005.0,2005,728,728,728,1456,0,2,3,1,8,0,2005.0,2,400,24,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,819,2887,1996.0,1997,1291,1291,0,1291,1,1,2,1,6,1,1996.0,2,431,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,820,8294,1971.0,1971,858,872,0,872,0,1,3,1,5,0,1974.0,4,480,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,821,14803,2007.0,2008,2078,2084,0,2084,1,2,2,1,7,1,2007.0,3,1220,45,0,0,0,,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,822,10728,2006.0,2006,1095,1095,844,1939,0,2,3,1,8,1,2006.0,3,1053,51,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,823,8450,2004.0,2004,1436,1436,0,1436,1,2,3,1,8,0,2004.0,2,484,98,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,824,10452,1953.0,1953,1094,1094,0,1094,0,1,3,1,5,2,1953.0,2,495,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,825,10206,2007.0,2007,1563,1563,0,1563,0,2,3,1,6,1,2007.0,3,758,99,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,826,8400,2004.0,2005,1473,1484,0,1484,1,2,3,1,7,0,2004.0,2,606,35,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,827,10970,1978.0,1978,940,1026,0,1026,1,1,3,1,5,0,1981.0,2,576,0,34,0,0,,3.0,0,4.0,1,1,1,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,828,5820,1955.0,2005,1162,1163,0,1163,1,1,3,1,6,0,1955.0,1,220,98,0,0,0,,2.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,829,7136,1946.0,1950,979,979,979,1958,0,2,4,2,8,0,1946.0,2,492,0,0,0,0,,1.0,0,5.0,1,1,0,2.0,2.0,3.0,1.0,0,3.0,1,1.0
leaderboard,830,9375,2003.0,2004,1053,1053,939,1992,0,2,3,1,9,1,2003.0,2,648,45,0,0,0,,3.2,0,5.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,831,16259,2006.0,2006,1249,1249,1347,2596,0,3,4,1,9,0,2006.0,3,840,154,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,832,7861,2002.0,2003,783,807,702,1509,1,2,3,1,7,1,2002.0,2,393,75,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,833,9600,1969.0,1969,1164,1164,0,1164,0,1,3,1,6,0,1969.0,2,528,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,834,11275,1967.0,2007,710,1898,1080,2978,0,2,5,1,11,1,1961.0,2,564,0,0,0,0,,3.0,0,4.0,1,1,0,3.5,2.0,3.0,3.0,1,4.0,3,1.0
leaderboard,835,16692,1978.0,1978,1392,1392,1392,2784,1,3,5,1,12,2,1978.0,2,564,112,0,519,2,,3.0,1,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,836,11787,1996.0,1997,1379,1383,1015,2398,1,2,3,1,8,1,1996.0,3,834,60,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,837,10800,1885.0,1995,641,1047,0,1047,0,1,2,1,6,0,1954.0,1,273,0,0,0,1,,2.0,1,1.0,1,1,0,3.5,1.0,3.0,3.0,1,2.0,1,0.0
leaderboard,838,9450,1954.0,1954,894,894,0,894,0,1,3,1,5,0,1999.0,2,400,0,0,0,0,,3.0,0,1.0,1,1,1,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,839,13132,1914.0,1950,747,892,892,1784,0,1,4,1,9,0,1914.0,1,180,40,0,0,0,,3.0,0,5.0,1,1,0,2.0,1.0,3.0,1.0,1,2.0,1,0.0
leaderboard,840,11414,1910.0,1993,728,1136,883,2019,0,1,3,1,8,0,1997.0,2,532,135,0,0,0,,3.0,0,5.0,1,1,0,2.0,1.0,3.0,3.0,0,2.0,1,1.0
leaderboard,841,8749,2002.0,2002,1459,1459,0,1459,0,2,3,1,6,1,2002.0,2,527,39,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,842,7024,2005.0,2006,1090,1090,0,1090,1,1,2,1,5,0,2005.0,2,450,49,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,843,9248,1992.0,1992,1158,1167,0,1167,1,2,3,1,6,0,1992.0,2,400,26,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,844,13006,1997.0,1997,964,993,1243,2236,0,2,4,1,8,1,1997.0,2,642,0,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
leaderboard,845,10650,1976.0,1976,894,894,0,894,1,1,3,1,5,0,1976.0,1,308,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,846,7200,2006.0,2006,1293,1301,0,1301,1,2,2,1,5,1,2006.0,2,572,121,0,0,0,,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,847,6371,2009.0,2010,1358,1358,0,1358,1,2,2,1,6,1,2010.0,2,484,35,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,848,6240,1931.0,1950,884,959,408,1367,0,1,3,1,6,1,1978.0,1,560,0,0,0,0,,2.0,0,2.0,1,1,0,2.0,1.0,3.0,2.0,1,2.0,1,1.0
leaderboard,849,1680,1973.0,1973,483,483,504,987,1,1,2,1,5,0,1973.0,1,264,0,0,0,0,,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,850,6240,1936.0,1950,896,896,448,1344,0,1,3,1,7,0,1936.0,1,240,114,0,0,0,,2.0,0,2.0,1,1,0,2.0,1.0,3.0,2.0,1,2.0,1,1.0
leaderboard,851,10041,1992.0,1992,908,927,988,1915,1,2,3,1,8,1,1992.0,2,506,150,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,852,6979,1980.0,1980,1056,1056,0,1056,2,0,0,2,4,0,1980.0,2,576,56,0,0,1,,3.0,1,3.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,853,9750,1958.0,1958,1442,1442,0,1442,0,1,4,1,7,0,1958.0,1,301,0,275,0,1,,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,854,9541,2009.0,2009,1502,1502,0,1502,0,2,3,1,7,0,2009.0,2,644,114,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,855,7200,1972.0,2003,768,768,0,768,0,1,2,1,5,0,1974.0,1,396,0,0,0,0,,3.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,3,1.0
leaderboard,856,6000,1925.0,1997,884,884,464,1348,1,1,3,1,5,1,1960.0,1,216,0,208,0,0,,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,0.0
leaderboard,857,8450,2003.0,2003,1337,1337,0,1337,1,2,3,1,6,0,2003.0,2,531,39,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,858,12464,1996.0,1996,1040,1040,0,1040,1,1,3,1,6,0,2000.0,2,576,0,0,0,0,,3.0,0,1.0,1,1,1,2.0,3.0,3.0,3.0,1,2.0,1,1.0
leaderboard,859,10852,2000.0,2000,959,959,712,1671,1,2,3,1,7,1,2000.0,2,472,38,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,860,3000,2009.0,2009,612,612,612,1224,0,2,2,1,4,0,2009.0,2,528,234,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,2,1.0
leaderboard,861,8475,1956.0,1956,952,952,0,952,0,1,2,1,4,0,1956.0,1,283,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,2.0,1,1.0
leaderboard,862,9000,2008.0,2008,768,786,804,1590,0,2,3,1,6,0,2008.0,2,676,30,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,863,11249,1995.0,1995,1200,1200,0,1200,1,2,3,1,6,0,1995.0,2,521,26,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,864,8885,1983.0,1983,864,902,0,902,1,1,2,1,5,0,1983.0,2,484,0,0,0,0,,3.0,0,1.0,1,1,1,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,865,16659,1977.0,1994,795,1468,795,2263,1,2,3,1,9,1,1977.0,2,539,250,0,0,0,,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
leaderboard,866,3180,2005.0,2005,600,520,600,1200,0,2,2,1,4,0,2005.0,2,480,166,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,2,1.0
leaderboard,867,13346,1992.0,2000,1095,1166,1129,2295,1,2,4,1,9,1,1992.0,2,590,40,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,868,9187,1983.0,1983,1084,1080,0,1080,0,1,3,1,5,0,1983.0,2,484,0,158,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,869,21780,1918.0,1950,1163,1163,511,1674,0,2,4,1,8,1,1955.0,2,396,36,0,0,0,,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,3,0.0
leaderboard,870,6420,1952.0,1952,980,1148,0,1148,0,1,2,1,6,0,1952.0,1,308,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,2.0,1,2.0,1,1.0
leaderboard,871,9000,1954.0,1954,936,1128,0,1128,0,1,2,1,5,0,1954.0,1,286,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,872,13400,1966.0,1966,1024,1086,0,1086,1,1,3,1,6,1,1966.0,2,484,0,0,0,0,,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,873,10800,1920.0,1950,1120,1130,0,1130,1,1,2,1,5,1,1970.0,2,720,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,1.0,3.0,3.0,1,2.0,1,1.0
leaderboard,874,7153,1991.0,1991,1278,1294,0,1294,1,2,3,1,6,0,1991.0,2,496,51,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,875,9042,1998.0,1998,943,943,695,1638,1,2,3,1,7,2,1998.0,2,472,38,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,876,11029,1968.0,1984,1054,1512,1142,2654,1,2,4,1,9,1,1968.0,2,619,65,0,0,0,,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,877,8892,1960.0,1960,1065,1065,0,1065,0,1,3,1,6,0,1974.0,2,461,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,878,6960,1970.0,1970,864,864,0,864,0,1,3,1,5,0,1989.0,2,660,0,0,0,1,,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,879,3675,2005.0,2006,547,1072,0,1072,1,2,2,1,5,0,2005.0,2,525,44,0,0,0,,2.0,0,3.0,1,1,0,2.0,3.0,3.0,3.0,1,2.5,3,1.0
leaderboard,880,6768,1961.0,1996,912,912,0,912,1,1,3,1,5,0,1962.0,1,288,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,881,10000,1995.0,1996,1220,1220,870,2090,1,2,3,1,8,1,1995.0,2,556,65,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,882,11844,2008.0,2008,2046,2046,0,2046,0,2,3,1,7,1,2008.0,3,834,82,0,0,0,,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,883,9300,1960.0,1960,1268,1264,0,1264,1,1,3,1,6,2,1960.0,2,461,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,884,7560,1959.0,1959,1040,1040,0,1040,0,1,3,1,6,0,1959.0,1,286,0,252,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,3.0,2,1.0
leaderboard,885,9505,2001.0,2001,884,884,1151,2035,0,2,3,1,8,1,2001.0,2,434,48,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
leaderboard,886,11932,2007.0,2008,1580,1580,0,1580,0,2,3,1,7,0,2008.0,3,830,24,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,887,8688,2005.0,2005,1616,1616,0,1616,0,2,3,1,7,0,2005.0,3,834,59,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,888,6120,1920.0,2004,939,939,574,1513,0,1,4,1,8,0,1933.0,1,180,0,150,0,0,,2.0,0,5.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,0.0
leaderboard,889,7500,2004.0,2005,1080,1080,0,1080,1,1,3,1,6,0,0.0,0,0,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,0.0,0,1.0
leaderboard,890,8780,1985.0,1985,833,833,0,833,1,1,3,1,5,0,0.0,0,0,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
leaderboard,891,9098,1920.0,2002,528,605,0,605,1,1,2,1,5,0,0.0,0,0,0,144,0,0,,3.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,0.0,0,0.0
leaderboard,892,8072,1994.0,1995,990,990,0,990,1,1,3,1,5,0,2000.0,2,480,64,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
leaderboard,893,13265,2002.0,2002,1568,1689,0,1689,1,2,3,1,7,2,2002.0,3,857,59,0,0,0,,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,894,9790,1963.0,1963,1328,1328,0,1328,1,1,3,1,6,2,1963.0,2,528,26,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,895,10800,1936.0,1989,796,1096,370,1466,0,2,3,1,7,1,1950.0,2,566,21,0,0,1,,3.0,1,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,896,10192,1968.0,1992,570,1222,698,1920,0,3,4,1,8,1,1968.0,2,487,98,0,0,0,,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,897,11625,1965.0,1965,1039,1039,0,1039,1,1,3,1,6,0,1965.0,2,504,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,898,10205,1962.0,1962,925,999,0,999,1,1,3,1,6,0,1962.0,1,300,72,0,0,0,,3.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,899,6270,1949.0,1950,1001,1001,1001,2002,0,2,4,2,8,0,1949.0,3,871,0,0,0,0,,1.0,0,5.0,1,1,0,2.0,2.0,3.0,2.0,0,4.5,1,1.0
leaderboard,900,5000,1924.0,1950,1026,1026,665,1691,0,2,3,1,6,1,1924.0,1,308,0,242,0,0,,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
leaderboard,901,8198,2004.0,2004,1358,1358,0,1358,1,2,2,1,6,1,2004.0,2,484,30,0,0,0,,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,902,11040,1920.0,1950,637,897,439,1336,0,1,3,1,7,0,1994.0,1,570,47,120,0,0,,3.0,0,2.0,1,1,1,2.0,2.0,3.0,3.0,1,1.0,1,1.0
leaderboard,903,11700,1968.0,1968,708,708,708,1416,0,2,3,1,7,1,1968.0,2,776,169,0,0,0,,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,904,8775,1994.0,1994,990,990,0,990,0,1,3,1,5,0,1996.0,1,299,64,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,905,6171,1925.0,1990,976,1160,448,1608,0,2,3,1,7,1,1925.0,1,216,16,0,0,0,,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
leaderboard,906,13350,1974.0,1974,864,894,0,894,1,1,3,1,5,1,1974.0,2,440,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,907,6970,1961.0,1961,1040,1120,0,1120,1,1,3,1,5,0,1961.0,2,544,0,0,0,1,,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,908,13175,1978.0,1988,1542,2073,0,2073,1,2,3,1,7,2,1978.0,2,500,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,909,10530,1971.0,1971,981,981,0,981,1,1,3,1,5,0,1979.0,2,576,312,40,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,910,12000,1948.0,2005,924,1122,0,1122,1,1,2,1,6,0,1948.0,2,528,36,0,0,0,,2.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,911,8750,1970.0,1970,1002,1002,0,1002,1,1,3,1,5,0,1973.0,2,902,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,912,9017,1999.0,1999,1431,1431,0,1431,1,2,3,1,6,0,1999.0,2,666,35,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,913,7560,1958.0,1965,1029,1339,0,1339,0,1,3,1,6,0,1958.0,1,294,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,914,13695,2004.0,2004,1114,1114,0,1114,1,1,3,1,6,0,2004.0,2,576,102,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
