id,split,default,housing,loan,day,pdays,previous,y,age_group,campaign_intensity,duration_category,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,education_ordinal,has_education,contact_cellular,contact_unknown,marital_divorced,marital_single,poutcome_failure,poutcome_other,poutcome_success,balance_category_ordinal,economic_profile_ordinal,contact_history_ordinal,season_ordinal
2233,labeled,0,1,1,21,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,2,0,2
2234,labeled,0,0,0,13,-1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
2235,labeled,0,1,0,20,-1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,4
2236,labeled,0,0,0,16,-1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,3,0,0,2
2237,labeled,0,0,1,4,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,1
2238,labeled,0,1,0,20,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,4,1,0,2
2239,labeled,0,1,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
2240,labeled,0,1,0,4,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2241,labeled,0,1,1,20,259,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,2,2,2
2242,labeled,0,1,0,26,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,2,1,0,2
2244,labeled,0,0,0,6,-1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,0,2
2245,labeled,0,1,1,29,246,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,2,2,2,4
2246,labeled,0,1,0,21,176,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,3,1,2,4
2247,labeled,0,0,0,8,-1,0,1,2,1,3,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
2251,labeled,0,1,0,14,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,3
2252,labeled,0,1,0,6,253,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,2,1,2,1
2253,labeled,0,0,0,12,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,0,0,3
2254,labeled,0,1,1,29,244,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,3,2,2,1
2255,labeled,0,1,1,17,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,2,0,4
2256,labeled,0,1,0,13,-1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2
2257,labeled,0,0,0,16,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,3,0,0,1
2258,labeled,0,0,0,25,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
2260,labeled,0,1,0,4,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,4,1,0,2
2261,labeled,0,1,0,8,-1,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,2
2263,labeled,0,1,0,5,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2264,labeled,0,1,0,5,350,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,3,1,2,2
2266,labeled,0,1,1,7,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,2
2267,labeled,0,1,0,20,-1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,3,1,0,2
2269,labeled,1,0,1,4,-1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,3,0,3
2270,labeled,0,1,0,19,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,3,1,0,2
2271,labeled,0,0,0,19,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
2272,labeled,0,0,0,19,-1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,4
2273,labeled,0,0,1,14,-1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2
2274,labeled,0,0,0,6,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,0,0,2
2275,labeled,0,1,0,19,170,3,0,3,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,1,1,4
2276,labeled,0,1,1,9,-1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
2277,labeled,0,1,0,18,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,4
2278,labeled,0,1,0,5,-1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,1,0,2
2279,labeled,0,1,0,23,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
2280,labeled,0,1,0,25,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
2281,labeled,0,0,0,22,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
2283,labeled,0,1,1,23,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,2
2284,labeled,0,1,0,6,-1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,3
2285,labeled,0,0,0,18,-1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,4,0,0,4
2286,labeled,0,0,0,24,-1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
2287,labeled,0,1,0,30,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,2
2289,labeled,0,1,1,23,62,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,0,1,2,1,3
2290,labeled,0,1,0,23,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,2
2292,labeled,0,0,0,5,-1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3
2293,labeled,0,1,0,30,-1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,2,1,0,2
2294,labeled,0,1,0,20,-1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
2295,labeled,0,0,0,17,-1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,2
2297,labeled,0,1,0,7,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
2298,labeled,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,4
2300,labeled,0,0,0,6,-1,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,0,4
2301,labeled,0,0,1,16,-1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,4,1,0,2
2302,labeled,0,0,0,16,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2
2303,labeled,0,1,1,13,-1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,2,0,2
2304,labeled,0,0,0,28,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
2305,labeled,0,1,1,9,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,2,0,1
2306,labeled,0,1,0,30,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2
2307,labeled,0,1,1,15,-1,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,2,0,2
2308,labeled,0,0,0,5,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,3
2309,labeled,0,1,0,25,-1,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,4,1,0,3
2310,labeled,0,1,0,30,-1,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,3
2311,labeled,0,1,0,12,-1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,3,1,0,2
2312,labeled,0,1,0,30,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,1,1,1
2313,labeled,0,0,0,19,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,0,0,4
2314,labeled,0,1,0,28,-1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,3,1,0,2
2315,labeled,0,0,0,19,-1,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
2316,labeled,0,1,0,31,474,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,3,1,2,3
2317,labeled,0,0,1,8,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
2319,labeled,0,1,0,11,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,2
2322,labeled,0,1,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,3,1,0,4
2323,labeled,0,1,0,8,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,2
2324,labeled,0,1,0,15,-1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,0,2
2325,labeled,0,0,0,11,-1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,0,0,2
2326,labeled,0,1,0,29,-1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
2327,labeled,1,0,0,5,-1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,1
2328,labeled,0,1,0,18,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,4
2331,labeled,0,0,0,21,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,3
2332,labeled,0,1,0,16,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,2,1,0,2
2333,labeled,0,1,0,20,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,3,1,0,2
2334,labeled,0,0,0,28,-1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,3
2335,labeled,0,1,0,15,327,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,2
2336,labeled,0,1,0,14,-1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,1,0,2
2337,labeled,0,1,1,6,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,2,2,0,2
2338,labeled,0,1,0,12,-1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,2,1,0,2
2339,labeled,0,1,0,23,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,3,1,0,2
2340,labeled,0,1,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,3
2343,labeled,0,0,1,6,-1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,3
2344,labeled,0,1,0,22,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
2346,labeled,0,0,0,9,-1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2
2348,labeled,0,0,0,5,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,0,0,2
2349,labeled,0,0,0,5,-1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,0,0,2
2350,labeled,0,1,0,5,340,2,0,2,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
2352,labeled,0,0,0,9,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
2353,labeled,0,1,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
2354,labeled,0,1,0,8,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2
2355,labeled,0,1,0,15,365,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,1,1,2
2356,labeled,0,0,0,22,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
2357,labeled,0,0,1,21,-1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
2358,labeled,0,0,0,9,182,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,0,3,3
2359,labeled,0,1,0,29,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,1
2363,labeled,0,1,0,29,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1
2364,labeled,0,0,0,12,-1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2
2365,labeled,0,1,0,14,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,2
2366,labeled,0,1,0,20,272,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,3,1,2,2
2367,labeled,0,0,0,16,91,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,3,1
2368,labeled,0,1,0,24,-1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,1,0,2
2370,labeled,0,1,0,19,-1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2371,labeled,0,0,1,9,-1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,3
2372,labeled,0,1,0,14,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2374,labeled,0,1,0,28,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2
2376,labeled,0,0,0,8,-1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,4,0,0,3
2377,labeled,0,0,0,27,-1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
2378,labeled,0,1,0,29,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2380,labeled,0,1,0,18,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,4
2382,labeled,0,0,0,31,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
2383,labeled,0,1,0,9,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
2384,labeled,0,1,0,17,-1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
2386,labeled,0,0,0,25,-1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
2387,labeled,0,1,0,12,-1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2388,labeled,0,0,0,26,-1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,3
2389,labeled,0,0,0,18,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,3,0,0,2
2390,labeled,0,1,0,12,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
2392,labeled,0,0,0,9,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2
2393,labeled,0,1,0,20,335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,1,0,2,1,1,2
2394,labeled,0,0,0,16,-1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
2395,labeled,0,1,0,21,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2
2396,labeled,0,1,0,20,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,1,0,2
2397,labeled,0,1,0,20,-1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2398,labeled,0,0,0,15,-1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2
2399,labeled,0,1,0,13,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2400,labeled,0,1,0,26,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,2
2401,labeled,0,1,0,17,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,2
2402,labeled,0,1,0,20,-1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,2
2403,labeled,0,0,0,30,-1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3
2404,labeled,0,1,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2
2406,labeled,0,0,1,3,-1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,3
2407,labeled,0,1,1,29,241,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,2,2,1
2408,labeled,0,1,0,21,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,1,0,4
2409,labeled,0,1,0,8,-1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,2
2410,labeled,0,1,0,11,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,2,1,0,2
2411,labeled,0,1,0,5,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,2
2412,labeled,0,0,0,8,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,3,0,0,3
2413,labeled,0,0,0,18,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,3
2415,labeled,0,0,0,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
2416,labeled,0,0,1,20,-1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,3,1,0,2
2417,labeled,0,1,0,16,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
2418,labeled,0,1,0,9,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,1,0,4
2419,labeled,0,1,0,7,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,2
2421,labeled,0,0,0,26,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,3
2422,labeled,0,0,1,21,-1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,3,1,0,4
2423,labeled,0,0,0,25,-1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
2424,labeled,0,1,0,30,-1,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,2
2425,labeled,0,1,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,2,1,0,2
2426,labeled,0,0,1,2,208,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,2,1
2427,labeled,0,1,0,7,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,2
2428,labeled,0,0,0,6,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,0,0,2
2429,labeled,0,0,0,27,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2
2430,labeled,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,0,0,3
2432,labeled,0,0,0,11,-1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,3
2433,labeled,0,1,0,11,300,2,1,1,2,3,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,2,1,1,2
2434,labeled,0,0,0,30,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,2
2435,labeled,0,0,0,22,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
2436,labeled,0,1,0,6,169,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,2
2437,labeled,0,0,0,8,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,0,0,2
2438,labeled,0,1,0,7,-1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,2
2439,labeled,0,1,1,17,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,2,0,4
2440,labeled,0,0,0,16,-1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
2441,labeled,0,1,0,3,-1,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,1,0,2
2442,labeled,0,1,0,18,184,4,1,2,0,3,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,1,2,1,3,1
2443,labeled,0,0,0,18,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
2444,labeled,0,1,0,27,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
2445,labeled,0,0,0,19,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,3
2446,labeled,0,1,0,12,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,2
2447,labeled,0,1,1,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,2,0,2
2448,labeled,0,0,0,17,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,0,0,4
2449,labeled,0,1,0,8,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,1,0,2
2450,labeled,0,0,0,24,-1,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,2
2451,labeled,0,0,0,20,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,4,0,0,2
2452,labeled,0,1,0,29,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2453,labeled,0,1,0,9,-1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,0,3
2454,labeled,0,0,0,12,363,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,2,0,2,2
2455,labeled,0,1,0,26,-1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,2
